T,a,P,rho
287.682000000000,340.017667011407,100463.038224189,1.21655491853058
287.675500000000,340.013825743410,100451.108478869,1.21643794022213
287.669000000000,340.009984432016,100439.179880672,1.21632097051902
287.662500000000,340.006143077224,100427.252429512,1.21620400942080
287.656000000000,340.002301679033,100415.326125305,1.21608705692704
287.649500000000,339.998460237440,100403.400967968,1.21597011303729
287.643000000000,339.994618752444,100391.476957415,1.21585317775112
287.636500000000,339.990777224045,100379.554093563,1.21573625106809
287.630000000000,339.986935652239,100367.632376327,1.21561933298777
287.623500000000,339.983094037027,100355.711805622,1.21550242350970
287.617000000000,339.979252378406,100343.792381365,1.21538552263346
287.610500000000,339.975410676375,100331.874103470,1.21526863035860
287.604000000000,339.971568930933,100319.956971854,1.21515174668469
287.597500000000,339.967727142077,100308.040986432,1.21503487161128
287.591000000000,339.963885309808,100296.126147120,1.21491800513795
287.584500000000,339.960043434122,100284.212453834,1.21480114726425
287.578000000000,339.956201515019,100272.299906489,1.21468429798974
287.571500000000,339.952359552497,100260.388505000,1.21456745731399
287.565000000000,339.948517546554,100248.478249285,1.21445062523655
287.558500000000,339.944675497190,100236.569139257,1.21433380175699
287.552000000000,339.940833404403,100224.661174833,1.21421698687486
287.545500000000,339.936991268191,100212.754355930,1.21410018058974
287.539000000000,339.933149088552,100200.848682461,1.21398338290118
287.532500000000,339.929306865486,100188.944154343,1.21386659380875
287.526000000000,339.925464598991,100177.040771492,1.21374981331200
287.519500000000,339.921622289065,100165.138533824,1.21363304141050
287.513000000000,339.917779935707,100153.237441253,1.21351627810380
287.506500000000,339.913937538916,100141.337493696,1.21339952339148
287.500000000000,339.910095098689,100129.438691069,1.21328277727309
287.493500000000,339.906252615026,100117.541033288,1.21316603974819
287.487000000000,339.902410087925,100105.644520267,1.21304931081635
287.480500000000,339.898567517385,100093.749151923,1.21293259047713
287.474000000000,339.894724903403,100081.854928171,1.21281587873008
287.467500000000,339.890882245979,100069.961848928,1.21269917557478
287.461000000000,339.887039545111,100058.069914109,1.21258248101078
287.454500000000,339.883196800798,100046.179123629,1.21246579503764
287.448000000000,339.879354013038,100034.289477405,1.21234911765493
287.441500000000,339.875511181830,100022.400975352,1.21223244886221
287.435000000000,339.871668307172,100010.513617386,1.21211578865904
287.428500000000,339.867825389062,99998.6274034229,1.21199913704498
287.422000000000,339.863982427500,99986.7423333783,1.21188249401959
287.415500000000,339.860139422484,99974.8584071680,1.21176585958244
287.409000000000,339.856296374012,99962.9756247079,1.21164923373308
287.402500000000,339.852453282082,99951.0939859136,1.21153261647109
287.396000000000,339.848610146695,99939.2134907009,1.21141600779601
287.389500000000,339.844766967847,99927.3341389858,1.21129940770742
287.383000000000,339.840923745537,99915.4559306838,1.21118281620487
287.376500000000,339.837080479765,99903.5788657109,1.21106623328794
287.370000000000,339.833237170527,99891.7029439830,1.21094965895616
287.363500000000,339.829393817824,99879.8281654157,1.21083309320912
287.357000000000,339.825550421654,99867.9545299248,1.21071653604638
287.350500000000,339.821706982014,99856.0820374263,1.21059998746748
287.344000000000,339.817863498904,99844.2106878360,1.21048344747201
287.337500000000,339.814019972322,99832.3404810695,1.21036691605951
287.331000000000,339.810176402267,99820.4714170429,1.21025039322955
287.324500000000,339.806332788737,99808.6034956719,1.21013387898170
287.318000000000,339.802489131731,99796.7367168724,1.21001737331551
287.311500000000,339.798645431247,99784.8710805601,1.20990087623054
287.305000000000,339.794801687283,99773.0065866511,1.20978438772637
287.298500000000,339.790957899839,99761.1432350611,1.20966790780255
287.292000000000,339.787114068912,99749.2810257060,1.20955143645864
287.285500000000,339.783270194502,99737.4199585015,1.20943497369420
287.279000000000,339.779426276607,99725.5600333638,1.20931851950880
287.272500000000,339.775582315225,99713.7012502085,1.20920207390201
287.266000000000,339.771738310354,99701.8436089514,1.20908563687337
287.259500000000,339.767894261995,99689.9871095087,1.20896920842245
287.253000000000,339.764050170144,99678.1317517961,1.20885278854883
287.246500000000,339.760206034800,99666.2775357294,1.20873637725205
287.240000000000,339.756361855963,99654.4244612247,1.20861997453168
287.233500000000,339.752517633630,99642.5725281978,1.20850358038728
287.227000000000,339.748673367800,99630.7217365645,1.20838719481842
287.220500000000,339.744829058471,99618.8720862408,1.20827081782465
287.214000000000,339.740984705643,99607.0235771427,1.20815444940554
287.207500000000,339.737140309313,99595.1762091859,1.20803808956066
287.201000000000,339.733295869481,99583.3299822865,1.20792173828956
287.194500000000,339.729451386143,99571.4848963604,1.20780539559180
287.188000000000,339.725606859300,99559.6409513234,1.20768906146695
287.181500000000,339.721762288950,99547.7981470915,1.20757273591458
287.175000000000,339.717917675091,99535.9564835807,1.20745641893423
287.168500000000,339.714073017722,99524.1159607069,1.20734011052548
287.162000000000,339.710228316841,99512.2765783860,1.20722381068789
287.155500000000,339.706383572446,99500.4383365339,1.20710751942102
287.149000000000,339.702538784537,99488.6012350669,1.20699123672443
287.142500000000,339.698693953112,99476.7652739004,1.20687496259768
287.136000000000,339.694849078169,99464.9304529508,1.20675869704034
287.129500000000,339.691004159707,99453.0967721338,1.20664244005197
287.123000000000,339.687159197724,99441.2642313656,1.20652619163213
287.116500000000,339.683314192219,99429.4328305620,1.20640995178039
287.110000000000,339.679469143191,99417.6025696390,1.20629372049630
287.103500000000,339.675624050637,99405.7734485128,1.20617749777944
287.097000000000,339.671778914557,99393.9454670990,1.20606128362935
287.090500000000,339.667933734949,99382.1186253139,1.20594507804561
287.084000000000,339.664088511812,99370.2929230734,1.20582888102777
287.077500000000,339.660243245143,99358.4683602934,1.20571269257540
287.071000000000,339.656397934942,99346.6449368900,1.20559651268807
287.064500000000,339.652552581208,99334.8226527792,1.20548034136532
287.058000000000,339.648707183937,99323.0015078772,1.20536417860674
287.051500000000,339.644861743130,99311.1815020996,1.20524802441187
287.045000000000,339.641016258785,99299.3626353628,1.20513187878029
287.038500000000,339.637170730899,99287.5449075826,1.20501574171155
287.032000000000,339.633325159473,99275.7283186751,1.20489961320521
287.025500000000,339.629479544503,99263.9128685563,1.20478349326085
287.019000000000,339.625633885989,99252.0985571424,1.20466738187802
287.012500000000,339.621788183930,99240.2853843493,1.20455127905628
287.006000000000,339.617942438323,99228.4733500929,1.20443518479520
286.999500000000,339.614096649167,99216.6624542896,1.20431909909434
286.993000000000,339.610250816462,99204.8526968552,1.20420302195326
286.986500000000,339.606404940204,99193.0440777058,1.20408695337153
286.980000000000,339.602559020394,99181.2365967575,1.20397089334871
286.973500000000,339.598713057029,99169.4302539265,1.20385484188435
286.967000000000,339.594867050107,99157.6250491286,1.20373879897803
286.960500000000,339.591020999628,99145.8209822800,1.20362276462931
286.954000000000,339.587174905590,99134.0180532968,1.20350673883774
286.947500000000,339.583328767992,99122.2162620952,1.20339072160290
286.941000000000,339.579482586831,99110.4156085910,1.20327471292434
286.934500000000,339.575636362107,99098.6160927005,1.20315871280163
286.928000000000,339.571790093818,99086.8177143398,1.20304272123433
286.921500000000,339.567943781962,99075.0204734250,1.20292673822200
286.915000000000,339.564097426539,99063.2243698721,1.20281076376420
286.908500000000,339.560251027546,99051.4294035973,1.20269479786051
286.902000000000,339.556404584982,99039.6355745167,1.20257884051048
286.895500000000,339.552558098846,99027.8428825463,1.20246289171366
286.889000000000,339.548711569136,99016.0513276025,1.20234695146964
286.882500000000,339.544864995850,99004.2609096013,1.20223101977797
286.876000000000,339.541018378988,98992.4716284587,1.20211509663821
286.869500000000,339.537171718547,98980.6834840908,1.20199918204992
286.863000000000,339.533325014526,98968.8964764141,1.20188327601267
286.856500000000,339.529478266925,98957.1106053444,1.20176737852603
286.850000000000,339.525631475740,98945.3258707980,1.20165148958955
286.843500000000,339.521784640971,98933.5422726910,1.20153560920279
286.837000000000,339.517937762617,98921.7598109396,1.20141973736533
286.830500000000,339.514090840675,98909.9784854600,1.20130387407672
286.824000000000,339.510243875144,98898.1982961682,1.20118801933653
286.817500000000,339.506396866024,98886.4192429806,1.20107217314431
286.811000000000,339.502549813311,98874.6413258132,1.20095633549964
286.804500000000,339.498702717006,98862.8645445821,1.20084050640207
286.798000000000,339.494855577106,98851.0888992039,1.20072468585117
286.791500000000,339.491008393610,98839.3143895943,1.20060887384650
286.785000000000,339.487161166516,98827.5410156697,1.20049307038763
286.778500000000,339.483313895823,98815.7687773463,1.20037727547411
286.772000000000,339.479466581530,98803.9976745404,1.20026148910552
286.765500000000,339.475619223634,98792.2277071681,1.20014571128141
286.759000000000,339.471771822135,98780.4588751455,1.20002994200134
286.752500000000,339.467924377032,98768.6911783891,1.19991418126489
286.746000000000,339.464076888321,98756.9246168147,1.19979842907161
286.739500000000,339.460229356003,98745.1591903389,1.19968268542106
286.733000000000,339.456381780075,98733.3948988778,1.19956695031281
286.726500000000,339.452534160536,98721.6317423476,1.19945122374643
286.720000000000,339.448686497385,98709.8697206646,1.19933550572147
286.713500000000,339.444838790620,98698.1088337449,1.19921979623750
286.707000000000,339.440991040240,98686.3490815050,1.19910409529408
286.700500000000,339.437143246242,98674.5904638608,1.19898840289078
286.694000000000,339.433295408627,98662.8329807288,1.19887271902716
286.687500000000,339.429447527391,98651.0766320253,1.19875704370278
286.681000000000,339.425599602534,98639.3214176664,1.19864137691720
286.674500000000,339.421751634055,98627.5673375684,1.19852571866999
286.668000000000,339.417903621951,98615.8143916475,1.19841006896071
286.661500000000,339.414055566221,98604.0625798203,1.19829442778893
286.655000000000,339.410207466864,98592.3119020027,1.19817879515421
286.648500000000,339.406359323879,98580.5623581111,1.19806317105611
286.642000000000,339.402511137263,98568.8139480619,1.19794755549419
286.635500000000,339.398662907016,98557.0666717712,1.19783194846802
286.629000000000,339.394814633135,98545.3205291555,1.19771634997716
286.622500000000,339.390966315620,98533.5755201310,1.19760076002118
286.616000000000,339.387117954468,98521.8316446140,1.19748517859964
286.609500000000,339.383269549679,98510.0889025207,1.19736960571210
286.603000000000,339.379421101251,98498.3472937676,1.19725404135812
286.596500000000,339.375572609182,98486.6068182710,1.19713848553727
286.590000000000,339.371724073471,98474.8674759470,1.19702293824911
286.583500000000,339.367875494116,98463.1292667122,1.19690739949321
286.577000000000,339.364026871117,98451.3921904829,1.19679186926913
286.570500000000,339.360178204471,98439.6562471752,1.19667634757643
286.564000000000,339.356329494176,98427.9214367056,1.19656083441468
286.557500000000,339.352480740233,98416.1877589905,1.19644532978343
286.551000000000,339.348631942638,98404.4552139462,1.19632983368226
286.544500000000,339.344783101391,98392.7238014889,1.19621434611072
286.538000000000,339.340934216490,98380.9935215351,1.19609886706839
286.531500000000,339.337085287933,98369.2643740012,1.19598339655482
286.525000000000,339.333236315720,98357.5363588035,1.19586793456957
286.518500000000,339.329387299848,98345.8094758584,1.19575248111222
286.512000000000,339.325538240316,98334.0837250822,1.19563703618232
286.505500000000,339.321689137122,98322.3591063913,1.19552159977944
286.499000000000,339.317839990266,98310.6356197021,1.19540617190314
286.492500000000,339.313990799746,98298.9132649310,1.19529075255298
286.486000000000,339.310141565559,98287.1920419945,1.19517534172853
286.479500000000,339.306292287706,98275.4719508087,1.19505993942936
286.473000000000,339.302442966183,98263.7529912902,1.19494454565502
286.466500000000,339.298593600990,98252.0351633554,1.19482916040508
286.460000000000,339.294744192126,98240.3184669207,1.19471378367910
286.453500000000,339.290894739588,98228.6029019024,1.19459841547665
286.447000000000,339.287045243375,98216.8884682172,1.19448305579730
286.440500000000,339.283195703486,98205.1751657811,1.19436770464059
286.434000000000,339.279346119919,98193.4629945108,1.19425236200611
286.427500000000,339.275496492673,98181.7519543226,1.19413702789340
286.421000000000,339.271646821747,98170.0420451332,1.19402170230204
286.414500000000,339.267797107138,98158.3332668587,1.19390638523159
286.408000000000,339.263947348845,98146.6256194157,1.19379107668162
286.401500000000,339.260097546867,98134.9191027207,1.19367577665168
286.395000000000,339.256247701203,98123.2137166900,1.19356048514134
286.388500000000,339.252397811850,98111.5094612401,1.19344520215017
286.382000000000,339.248547878808,98099.8063362876,1.19332992767772
286.375500000000,339.244697902075,98088.1043417487,1.19321466172357
286.369000000000,339.240847881649,98076.4034775401,1.19309940428727
286.362500000000,339.236997817529,98064.7037435782,1.19298415536840
286.356000000000,339.233147709713,98053.0051397795,1.19286891496651
286.349500000000,339.229297558200,98041.3076660603,1.19275368308116
286.343000000000,339.225447362989,98029.6113223373,1.19263845971193
286.336500000000,339.221597124078,98017.9161085270,1.19252324485837
286.330000000000,339.217746841465,98006.2220245456,1.19240803852005
286.323500000000,339.213896515149,97994.5290703099,1.19229284069654
286.317000000000,339.210046145128,97982.8372457363,1.19217765138739
286.310500000000,339.206195731402,97971.1465507414,1.19206247059218
286.304000000000,339.202345273968,97959.4569852415,1.19194729831046
286.297500000000,339.198494772825,97947.7685491532,1.19183213454180
286.291000000000,339.194644227971,97936.0812423932,1.19171697928576
286.284500000000,339.190793639406,97924.3950648777,1.19160183254191
286.278000000000,339.186943007127,97912.7100165234,1.19148669430981
286.271500000000,339.183092331133,97901.0260972469,1.19137156458903
286.265000000000,339.179241611423,97889.3433069646,1.19125644337913
286.258500000000,339.175390847995,97877.6616455931,1.19114133067967
286.252000000000,339.171540040847,97865.9811130490,1.19102622649022
286.245500000000,339.167689189979,97854.3017092488,1.19091113081034
286.239000000000,339.163838295388,97842.6234341089,1.19079604363959
286.232500000000,339.159987357073,97830.9462875461,1.19068096497755
286.226000000000,339.156136375033,97819.2702694769,1.19056589482377
286.219500000000,339.152285349266,97807.5953798177,1.19045083317782
286.213000000000,339.148434279771,97795.9216184852,1.19033578003926
286.206500000000,339.144583166546,97784.2489853960,1.19022073540765
286.200000000000,339.140732009589,97772.5774804667,1.19010569928257
286.193500000000,339.136880808900,97760.9071036137,1.18999067166358
286.187000000000,339.133029564476,97749.2378547537,1.18987565255023
286.180500000000,339.129178276317,97737.5697338035,1.18976064194209
286.174000000000,339.125326944420,97725.9027406793,1.18964563983874
286.167500000000,339.121475568785,97714.2368752979,1.18953064623972
286.161000000000,339.117624149409,97702.5721375760,1.18941566114462
286.154500000000,339.113772686292,97690.9085274300,1.18930068455298
286.148000000000,339.109921179431,97679.2460447766,1.18918571646437
286.141500000000,339.106069628826,97667.5846895325,1.18907075687837
286.135000000000,339.102218034474,97655.9244616143,1.18895580579453
286.128500000000,339.098366396375,97644.2653609385,1.18884086321242
286.122000000000,339.094514714526,97632.6073874217,1.18872592913159
286.115500000000,339.090662988927,97620.9505409808,1.18861100355163
286.109000000000,339.086811219575,97609.2948215322,1.18849608647208
286.102500000000,339.082959406470,97597.6402289926,1.18838117789252
286.096000000000,339.079107549610,97585.9867632787,1.18826627781251
286.089500000000,339.075255648993,97574.3344243071,1.18815138623162
286.083000000000,339.071403704618,97562.6832119944,1.18803650314940
286.076500000000,339.067551716483,97551.0331262574,1.18792162856542
286.070000000000,339.063699684587,97539.3841670127,1.18780676247925
286.063500000000,339.059847608929,97527.7363341769,1.18769190489046
286.057000000000,339.055995489506,97516.0896276666,1.18757705579860
286.050500000000,339.052143326318,97504.4440473989,1.18746221520323
286.044000000000,339.048291119363,97492.7995932899,1.18734738310394
286.037500000000,339.044438868639,97481.1562652567,1.18723255950027
286.031000000000,339.040586574144,97469.5140632158,1.18711774439180
286.024500000000,339.036734235879,97457.8729870840,1.18700293777808
286.018000000000,339.032881853840,97446.2330367779,1.18688813965869
286.011500000000,339.029029428027,97434.5942122142,1.18677335003319
286.005000000000,339.025176958438,97422.9565133099,1.18665856890114
285.998500000000,339.021324445071,97411.3199399812,1.18654379626210
285.992000000000,339.017471887925,97399.6844921451,1.18642903211564
285.985500000000,339.013619286999,97388.0501697184,1.18631427646134
285.979000000000,339.009766642290,97376.4169726176,1.18619952929874
285.972500000000,339.005913953798,97364.7849007596,1.18608479062741
285.966000000000,339.002061221521,97353.1539540610,1.18597006044693
285.959500000000,338.998208445458,97341.5241324388,1.18585533875685
285.953000000000,338.994355625606,97329.8954358093,1.18574062555674
285.946500000000,338.990502761965,97318.2678640896,1.18562592084616
285.940000000000,338.986649854533,97306.6414171964,1.18551122462468
285.933500000000,338.982796903309,97295.0160950464,1.18539653689187
285.927000000000,338.978943908291,97283.3918975562,1.18528185764728
285.920500000000,338.975090869477,97271.7688246429,1.18516718689048
285.914000000000,338.971237786866,97260.1468762230,1.18505252462104
285.907500000000,338.967384660457,97248.5260522132,1.18493787083852
285.901000000000,338.963531490247,97236.9063525306,1.18482322554249
285.894500000000,338.959678276237,97225.2877770918,1.18470858873251
285.888000000000,338.955825018423,97213.6703258135,1.18459396040815
285.881500000000,338.951971716805,97202.0539986125,1.18447934056896
285.875000000000,338.948118371381,97190.4387954058,1.18436472921453
285.868500000000,338.944264982150,97178.8247161100,1.18425012634440
285.862000000000,338.940411549110,97167.2117606419,1.18413553195815
285.855500000000,338.936558072259,97155.5999289184,1.18402094605534
285.849000000000,338.932704551597,97143.9892208564,1.18390636863553
285.842500000000,338.928850987121,97132.3796363724,1.18379179969829
285.836000000000,338.924997378830,97120.7711753834,1.18367723924319
285.829500000000,338.921143726723,97109.1638378063,1.18356268726979
285.823000000000,338.917290030798,97097.5576235578,1.18344814377765
285.816500000000,338.913436291054,97085.9525325547,1.18333360876634
285.810000000000,338.909582507488,97074.3485647141,1.18321908223543
285.803500000000,338.905728680101,97062.7457199525,1.18310456418447
285.797000000000,338.901874808889,97051.1439981869,1.18299005461304
285.790500000000,338.898020893852,97039.5433993340,1.18287555352070
285.784000000000,338.894166934989,97027.9439233110,1.18276106090701
285.777500000000,338.890312932297,97016.3455700344,1.18264657677154
285.771000000000,338.886458885775,97004.7483394212,1.18253210111386
285.764500000000,338.882604795422,96993.1522313884,1.18241763393353
285.758000000000,338.878750661236,96981.5572458526,1.18230317523010
285.751500000000,338.874896483215,96969.9633827308,1.18218872500316
285.745000000000,338.871042261359,96958.3706419400,1.18207428325227
285.738500000000,338.867187995666,96946.7790233968,1.18195984997698
285.732000000000,338.863333686134,96935.1885270182,1.18184542517686
285.725500000000,338.859479332761,96923.5991527212,1.18173100885149
285.719000000000,338.855624935547,96912.0109004227,1.18161660100042
285.712500000000,338.851770494489,96900.4237700394,1.18150220162322
285.706000000000,338.847916009587,96888.8377614884,1.18138781071946
285.699500000000,338.844061480838,96877.2528746866,1.18127342828869
285.693000000000,338.840206908242,96865.6691095507,1.18115905433049
285.686500000000,338.836352291796,96854.0864659978,1.18104468884442
285.680000000000,338.832497631499,96842.5049439447,1.18093033183005
285.673500000000,338.828642927351,96830.9245433086,1.18081598328694
285.667000000000,338.824788179348,96819.3452640060,1.18070164321465
285.660500000000,338.820933387490,96807.7671059541,1.18058731161275
285.654000000000,338.817078551775,96796.1900690699,1.18047298848081
285.647500000000,338.813223672203,96784.6141532701,1.18035867381839
285.641000000000,338.809368748770,96773.0393584719,1.18024436762506
285.634500000000,338.805513781476,96761.4656845921,1.18013006990038
285.628000000000,338.801658770320,96749.8931315476,1.18001578064392
285.621500000000,338.797803715299,96738.3216992555,1.17990149985524
285.615000000000,338.793948616412,96726.7513876326,1.17978722753391
285.608500000000,338.790093473658,96715.1821965961,1.17967296367949
285.602000000000,338.786238287036,96703.6141260627,1.17955870829155
285.595500000000,338.782383056543,96692.0471759496,1.17944446136965
285.589000000000,338.778527782178,96680.4813461737,1.17933022291337
285.582500000000,338.774672463940,96668.9166366520,1.17921599292226
285.576000000000,338.770817101828,96657.3530473013,1.17910177139588
285.569500000000,338.766961695839,96645.7905780389,1.17898755833382
285.563000000000,338.763106245972,96634.2292287816,1.17887335373562
285.556500000000,338.759250752227,96622.6689994463,1.17875915760086
285.550000000000,338.755395214600,96611.1098899503,1.17864496992910
285.543500000000,338.751539633092,96599.5519002105,1.17853079071991
285.537000000000,338.747684007699,96587.9950301438,1.17841661997285
285.530500000000,338.743828338422,96576.4392796672,1.17830245768749
285.524000000000,338.739972625257,96564.8846486979,1.17818830386339
285.517500000000,338.736116868205,96553.3311371528,1.17807415850012
285.511000000000,338.732261067262,96541.7787449489,1.17796002159724
285.504500000000,338.728405222429,96530.2274720034,1.17784589315433
285.498000000000,338.724549333703,96518.6773182333,1.17773177317094
285.491500000000,338.720693401082,96507.1282835554,1.17761766164664
285.485000000000,338.716837424566,96495.5803678870,1.17750355858100
285.478500000000,338.712981404153,96484.0335711451,1.17738946397358
285.472000000000,338.709125339841,96472.4878932467,1.17727537782395
285.465500000000,338.705269231629,96460.9433341089,1.17716130013167
285.459000000000,338.701413079515,96449.3998936489,1.17704723089631
285.452500000000,338.697556883497,96437.8575717834,1.17693317011743
285.446000000000,338.693700643576,96426.3163684298,1.17681911779460
285.439500000000,338.689844359748,96414.7762835049,1.17670507392739
285.433000000000,338.685988032012,96403.2373169262,1.17659103851536
285.426500000000,338.682131660367,96391.6994686104,1.17647701155808
285.420000000000,338.678275244811,96380.1627384747,1.17636299305511
285.413500000000,338.674418785343,96368.6271264364,1.17624898300602
285.407000000000,338.670562281962,96357.0926324122,1.17613498141037
285.400500000000,338.666705734665,96345.5592563196,1.17602098826774
285.394000000000,338.662849143451,96334.0269980755,1.17590700357767
285.387500000000,338.658992508319,96322.4958575969,1.17579302733975
285.381000000000,338.655135829268,96310.9658348011,1.17567905955354
285.374500000000,338.651279106295,96299.4369296052,1.17556510021860
285.368000000000,338.647422339400,96287.9091419264,1.17545114933449
285.361500000000,338.643565528581,96276.3824716816,1.17533720690080
285.355000000000,338.639708673835,96264.8569187880,1.17522327291707
285.348500000000,338.635851775163,96253.3324831630,1.17510934738287
285.342000000000,338.631994832562,96241.8091647233,1.17499543029778
285.335500000000,338.628137846030,96230.2869633864,1.17488152166136
285.329000000000,338.624280815567,96218.7658790693,1.17476762147317
285.322500000000,338.620423741171,96207.2459116893,1.17465372973278
285.316000000000,338.616566622840,96195.7270611632,1.17453984643975
285.309500000000,338.612709460572,96184.2093274086,1.17442597159365
285.303000000000,338.608852254367,96172.6927103424,1.17431210519406
285.296500000000,338.604995004223,96161.1772098818,1.17419824724052
285.290000000000,338.601137710138,96149.6628259440,1.17408439773261
285.283500000000,338.597280372111,96138.1495584463,1.17397055666990
285.277000000000,338.593422990140,96126.6374073057,1.17385672405195
285.270500000000,338.589565564224,96115.1263724394,1.17374289987832
285.264000000000,338.585708094361,96103.6164537647,1.17362908414859
285.257500000000,338.581850580550,96092.1076511988,1.17351527686232
285.251000000000,338.577993022789,96080.5999646587,1.17340147801906
285.244500000000,338.574135421077,96069.0933940619,1.17328768761840
285.238000000000,338.570277775413,96057.5879393254,1.17317390565990
285.231500000000,338.566420085794,96046.0836003665,1.17306013214312
285.225000000000,338.562562352219,96034.5803771023,1.17294636706763
285.218500000000,338.558704574687,96023.0782694502,1.17283261043299
285.212000000000,338.554846753196,96011.5772773274,1.17271886223877
285.205500000000,338.550988887745,96000.0774006510,1.17260512248454
285.199000000000,338.547130978332,95988.5786393382,1.17249139116986
285.192500000000,338.543273024956,95977.0809933065,1.17237766829431
285.186000000000,338.539415027615,95965.5844624729,1.17226395385743
285.179500000000,338.535556986308,95954.0890467547,1.17215024785881
285.173000000000,338.531698901033,95942.5947460693,1.17203655029801
285.166500000000,338.527840771789,95931.1015603338,1.17192286117458
285.160000000000,338.523982598575,95919.6094894654,1.17180918048811
285.153500000000,338.520124381387,95908.1185333815,1.17169550823816
285.147000000000,338.516266120227,95896.6286919994,1.17158184442428
285.140500000000,338.512407815090,95885.1399652362,1.17146818904606
285.134000000000,338.508549465977,95873.6523530093,1.17135454210304
285.127500000000,338.504691072886,95862.1658552360,1.17124090359481
285.121000000000,338.500832635815,95850.6804718336,1.17112727352093
285.114500000000,338.496974154763,95839.1962027192,1.17101365188096
285.108000000000,338.493115629727,95827.7130478103,1.17090003867447
285.101500000000,338.489257060708,95816.2310070241,1.17078643390102
285.095000000000,338.485398447703,95804.7500802779,1.17067283756019
285.088500000000,338.481539790710,95793.2702674891,1.17055924965153
285.082000000000,338.477681089729,95781.7915685749,1.17044567017462
285.075500000000,338.473822344757,95770.3139834527,1.17033209912902
285.069000000000,338.469963555793,95758.8375120397,1.17021853651430
285.062500000000,338.466104722836,95747.3621542535,1.17010498233002
285.056000000000,338.462245845885,95735.8879100110,1.16999143657575
285.049500000000,338.458386924936,95724.4147792298,1.16987789925106
285.043000000000,338.454527959990,95712.9427618272,1.16976437035551
285.036500000000,338.450668951045,95701.4718577207,1.16965084988867
285.030000000000,338.446809898099,95690.0020668273,1.16953733785011
285.023500000000,338.442950801151,95678.5333890646,1.16942383423939
285.017000000000,338.439091660198,95667.0658243500,1.16931033905607
285.010500000000,338.435232475240,95655.5993726005,1.16919685229973
285.004000000000,338.431373246276,95644.1340337339,1.16908337396994
284.997500000000,338.427513973303,95632.6698076674,1.16896990406625
284.991000000000,338.423654656320,95621.2066943181,1.16885644258823
284.984500000000,338.419795295325,95609.7446936038,1.16874298953546
284.978000000000,338.415935890318,95598.2838054416,1.16862954490749
284.971500000000,338.412076441297,95586.8240297492,1.16851610870390
284.965000000000,338.408216948259,95575.3653664435,1.16840268092424
284.958500000000,338.404357411204,95563.9078154423,1.16828926156810
284.952000000000,338.400497830130,95552.4513766628,1.16817585063502
284.945500000000,338.396638205036,95540.9960500225,1.16806244812459
284.939000000000,338.392778535920,95529.5418354387,1.16794905403637
284.932500000000,338.388918822780,95518.0887328289,1.16783566836992
284.926000000000,338.385059065615,95506.6367421105,1.16772229112480
284.919500000000,338.381199264424,95495.1858632008,1.16760892230060
284.913000000000,338.377339419205,95483.7360960174,1.16749556189687
284.906500000000,338.373479529957,95472.2874404777,1.16738220991317
284.900000000000,338.369619596677,95460.8398964989,1.16726886634909
284.893500000000,338.365759619365,95449.3934639987,1.16715553120418
284.887000000000,338.361899598019,95437.9481428945,1.16704220447800
284.880500000000,338.358039532638,95426.5039331036,1.16692888617014
284.874000000000,338.354179423219,95415.0608345436,1.16681557628014
284.867500000000,338.350319269762,95403.6188471318,1.16670227480759
284.861000000000,338.346459072265,95392.1779707859,1.16658898175205
284.854500000000,338.342598830727,95380.7382054230,1.16647569711307
284.848000000000,338.338738545145,95369.2995509608,1.16636242089024
284.841500000000,338.334878215519,95357.8620073169,1.16624915308312
284.835000000000,338.331017841847,95346.4255744085,1.16613589369127
284.828500000000,338.327157424127,95334.9902521531,1.16602264271426
284.822000000000,338.323296962358,95323.5560404684,1.16590940015165
284.815500000000,338.319436456539,95312.1229392717,1.16579616600303
284.809000000000,338.315575906667,95300.6909484804,1.16568294026794
284.802500000000,338.311715312742,95289.2600680123,1.16556972294596
284.796000000000,338.307854674762,95277.8302977847,1.16545651403665
284.789500000000,338.303993992725,95266.4016377151,1.16534331353959
284.783000000000,338.300133266631,95254.9740877210,1.16523012145434
284.776500000000,338.296272496476,95243.5476477200,1.16511693778046
284.770000000000,338.292411682260,95232.1223176296,1.16500376251752
284.763500000000,338.288550823982,95220.6980973672,1.16489059566510
284.757000000000,338.284689921640,95209.2749868505,1.16477743722275
284.750500000000,338.280828975232,95197.8529859968,1.16466428719004
284.744000000000,338.276967984757,95186.4320947238,1.16455114556654
284.737500000000,338.273106950213,95175.0123129490,1.16443801235182
284.731000000000,338.269245871599,95163.5936405900,1.16432488754545
284.724500000000,338.265384748913,95152.1760775642,1.16421177114698
284.718000000000,338.261523582154,95140.7596237892,1.16409866315600
284.711500000000,338.257662371320,95129.3442791828,1.16398556357206
284.705000000000,338.253801116410,95117.9300436621,1.16387247239473
284.698500000000,338.249939817423,95106.5169171450,1.16375938962358
284.692000000000,338.246078474356,95095.1048995489,1.16364631525818
284.685500000000,338.242217087208,95083.6939907916,1.16353324929809
284.679000000000,338.238355655978,95072.2841907904,1.16342019174288
284.672500000000,338.234494180665,95060.8754994630,1.16330714259212
284.666000000000,338.230632661266,95049.4679167271,1.16319410184537
284.659500000000,338.226771097780,95038.0614425000,1.16308106950221
284.653000000000,338.222909490206,95026.6560766995,1.16296804556219
