time (sec),density (kg/m^3),y acceleration (m/s^2)
137.6307795,0.638118491,0.023794575
137.6361654,0.638126374,0.023794202
137.6630946,0.638165791,0.023792348
137.6900238,0.638205208,0.023790489
137.716953,0.638244626,0.02378864
137.7438822,0.638284044,0.023786776
137.7551433,0.638300528,0.023786006
137.7664045,0.638317012,0.023785235
137.7776656,0.638333497,0.023784459
137.7889268,0.638349981,0.023783678
137.8001879,0.638366466,0.023782902
137.8114491,0.63838295,0.023782133
137.8227102,0.638399435,0.023781359
137.8339714,0.63841592,0.02378058
137.8474567,0.638435661,0.023779647
137.860942,0.638455402,0.023778727
137.8744273,0.638475143,0.023777799
137.8879127,0.638494884,0.023776864
137.9000937,0.638512716,0.023776028
137.9122748,0.638530549,0.023775195
137.9244559,0.638548381,0.023774356
137.936637,0.638566214,0.023773511
137.9500651,0.638585872,0.023772591
137.9634933,0.638605531,0.023771672
137.9769215,0.638625189,0.023770745
137.9903497,0.638644848,0.023769813
137.9973184,0.63865505,0.023769339
138.0042871,0.638665253,0.023768864
138.0112559,0.638675455,0.023768386
138.0182246,0.638685658,0.023767907
138.0234336,0.638693284,0.023767547
138.0286426,0.63870091,0.023767187
138.0338516,0.638708536,0.023766825
138.0390606,0.638716162,0.023766463
138.0442696,0.638723789,0.023766109
138.0494786,0.638731415,0.023765754
138.0546876,0.638739041,0.023765399
138.0598966,0.638746668,0.023765042
138.064893,0.638753983,0.023764698
138.0698895,0.638761298,0.023764354
138.0748859,0.638768613,0.023764009
138.0798823,0.638775928,0.023763662
138.0848787,0.638783243,0.023763315
138.0898751,0.638790559,0.023762971
138.0948715,0.638797874,0.023762631
138.099868,0.638805189,0.023762291
138.10712,0.638815807,0.023761795
138.114372,0.638826425,0.023761297
138.121624,0.638837042,0.023760796
138.1288761,0.63884766,0.023760294
138.1350381,0.638856682,0.023759866
138.1412001,0.638865704,0.023759445
138.1473622,0.638874726,0.023759026
138.1535242,0.638883749,0.023758605
138.1596863,0.638892771,0.023758182
138.1658483,0.638901793,0.023757758
138.1720103,0.638910815,0.023757333
138.1781724,0.638919837,0.023756906
138.1839843,0.638928347,0.023756502
138.1897962,0.638936857,0.023756105
138.1956081,0.638945366,0.02375571
138.20142,0.638953876,0.023755313
138.2072319,0.638962386,0.023754915
138.2130437,0.638970896,0.023754515
138.2188556,0.638979405,0.023754115
138.2246675,0.638987915,0.023753713
138.2299567,0.63899566,0.023753346
138.2352459,0.639003404,0.02375298
138.240535,0.639011149,0.023752621
138.2458242,0.639018893,0.02375226
138.2511134,0.639026638,0.023751899
138.2564025,0.639034382,0.023751537
138.2616917,0.639042127,0.023751173
138.2669809,0.639049872,0.023750809
138.2698782,0.639054114,0.023750609
138.2727756,0.639058357,0.023750408
138.275673,0.639062599,0.023750207
138.2785704,0.639066842,0.023750006
138.2814678,0.639071084,0.023749805
138.2843652,0.639075327,0.023749606
138.2872626,0.639079569,0.023749409
138.2901599,0.639083812,0.023749212
138.2940824,0.639089555,0.023748945
138.2980049,0.639095299,0.023748678
138.3019274,0.639101043,0.023748409
138.3058499,0.639106786,0.023748141
138.3110757,0.639114438,0.023747781
138.3163015,0.63912209,0.023747421
138.3215273,0.639129742,0.02374706
138.3267531,0.639137395,0.023746698
138.3319789,0.639145047,0.023746335
138.3372047,0.639152699,0.02374598
138.3424305,0.639160351,0.023745625
138.3476563,0.639168003,0.023745268
138.3532082,0.639176133,0.023744888
138.3587601,0.639184263,0.023744507
138.364312,0.639192393,0.023744125
138.3698639,0.639200523,0.023743741
138.3877854,0.639226766,0.023742509
138.4057068,0.639253009,0.023741284
138.4236282,0.639279253,0.023740047
138.4415497,0.639305497,0.023738821
138.4486743,0.63931593,0.023738335
138.455799,0.639326364,0.023737846
138.4629236,0.639336797,0.023737355
138.4700483,0.639347231,0.023736863
138.4771729,0.639357664,0.023736369
138.4842976,0.639368098,0.023735884
138.4914222,0.639378531,0.023735399
138.4985469,0.639388965,0.023734912
138.5063066,0.639400329,0.02373438
138.5140664,0.639411693,0.023733845
138.5218262,0.639423057,0.023733308
138.5295859,0.639434421,0.023732773
138.536196,0.639444101,0.023732325
138.5428062,0.639453781,0.023731875
138.5494163,0.639463462,0.023731422
138.5560265,0.639473142,0.023730969
138.5649271,0.639486177,0.023730355
138.5738278,0.639499213,0.023729738
138.5827285,0.639512248,0.023729131
138.5916292,0.639525283,0.023728526
138.597938,0.639534523,0.023728094
138.6042468,0.639543762,0.023727661
138.6105556,0.639553002,0.023727227
138.6168644,0.639562241,0.023726791
138.6231732,0.639571481,0.023726353
138.629482,0.63958072,0.023725923
138.6357909,0.63958996,0.023725495
138.6420997,0.6395992,0.023725065
138.6487098,0.639608881,0.023724613
138.6553199,0.639618562,0.023724159
138.6619299,0.639628243,0.023723703
138.66854,0.639637924,0.023723245
138.6754914,0.639648105,0.023722766
138.6824427,0.639658286,0.023722295
138.6893941,0.639668467,0.023721822
138.6963454,0.639678648,0.023721347
138.7010802,0.639685583,0.023721022
138.705815,0.639692517,0.023720696
138.7105498,0.639699452,0.02372037
138.7152846,0.639706387,0.023720042
138.7200194,0.639713322,0.023719714
138.7247542,0.639720256,0.02371939
138.729489,0.639727191,0.023719069
138.7342238,0.639734126,0.023718747
138.739893,0.639742429,0.023718361
138.7455622,0.639750733,0.023717973
138.7512314,0.639759036,0.023717584
138.7569006,0.63976734,0.023717194
138.764341,0.639778238,0.02371668
138.7717815,0.639789136,0.023716165
138.779222,0.639800034,0.023715661
138.7866625,0.639810932,0.023715155
138.7941029,0.63982183,0.023714646
138.8015434,0.639832728,0.023714136
138.8089839,0.639843626,0.023713623
138.8164243,0.639854524,0.023713109
138.8241893,0.639865898,0.023712577
138.8319544,0.639877272,0.02371205
138.8397194,0.639888645,0.023711521
138.8474844,0.639900019,0.023710989
138.8552494,0.639911393,0.023710455
138.8630144,0.639922767,0.023709919
138.8707795,0.639934141,0.023709383
138.8785445,0.639945515,0.023708857
138.8848546,0.639954758,0.023708428
138.8911648,0.639964001,0.023707997
138.897475,0.639973244,0.023707565
138.9037851,0.639982487,0.023707131
138.9099425,0.639991507,0.023706706
138.9160999,0.640000526,0.023706279
138.9222573,0.640009545,0.02370586
138.9284146,0.640018565,0.023705442
138.934572,0.640027584,0.023705023
138.9407294,0.640036604,0.023704603
138.9468868,0.640045623,0.023704181
138.9530442,0.640054643,0.023703757
138.961438,0.640066939,0.023703178
138.9698318,0.640079234,0.023702601
138.9782256,0.64009153,0.023702032
138.9866194,0.640103826,0.02370146
138.9950132,0.640116122,0.023700886
139.003407,0.640128418,0.023700308
139.0118008,0.640140714,0.023699728
139.0201946,0.64015301,0.023699155
139.0269381,0.640162888,0.023698697
139.0336815,0.640172767,0.023698238
139.0404249,0.640182646,0.023697778
139.0471684,0.640192524,0.023697315
139.056792,0.640206622,0.023696652
139.0664157,0.64022072,0.023695989
139.0760393,0.640234818,0.023695337
139.085663,0.640248916,0.023694681
139.0952866,0.640263015,0.023694022
139.1049103,0.640277113,0.02369336
139.1145339,0.640291212,0.023692696
139.1241576,0.64030531,0.023692044
139.1329222,0.64031815,0.023691448
139.1416869,0.640330991,0.023690848
139.1504515,0.640343831,0.023690246
139.1592162,0.640356671,0.02368964
139.1685404,0.640370332,0.023689005
139.1778646,0.640383992,0.023688372
139.1871888,0.640397652,0.023687736
139.196513,0.640411313,0.023687096
139.2058372,0.640424973,0.023686453
139.2151615,0.640438634,0.023685815
139.2244857,0.640452294,0.023685183
139.2338099,0.640465955,0.023684547
139.2381431,0.640472304,0.023684251
139.2424762,0.640478652,0.023683954
139.2468094,0.640485001,0.023683656
139.2511426,0.640491349,0.023683357
139.2554757,0.640497698,0.023683058
139.2598089,0.640504046,0.023682758
139.2641421,0.640510395,0.023682465
139.2684753,0.640516744,0.023682172
139.2740567,0.640524921,0.023681794
139.2796382,0.640533099,0.023681414
139.2852197,0.640541276,0.023681032
139.2908012,0.640549454,0.02368065
139.3187086,0.640590342,0.023678739
139.346616,0.640631231,0.023676832
139.3745233,0.640672121,0.023674927
139.4024307,0.640713012,0.023673013
139.4151341,0.640731625,0.023672148
139.4278374,0.640750239,0.023671285
139.4405408,0.640768853,0.023670416
139.4532441,0.640787467,0.02366954
139.4659475,0.640806081,0.023668678
139.4786508,0.640824695,0.023667814
139.4913542,0.640843309,0.023666944
139.5040575,0.640861923,0.023666067
139.5146387,0.640877428,0.023665352
139.5252199,0.640892933,0.023664633
139.5358011,0.640908438,0.02366391
139.5463823,0.640923944,0.023663182
139.5569635,0.640939449,0.023662457
139.5675447,0.640954954,0.023661741
139.5781259,0.64097046,0.023661021
139.5887071,0.640985965,0.023660296
139.6014041,0.641004572,0.023659421
139.6141011,0.641023178,0.023658562
139.6267982,0.641041784,0.023657698
139.6394952,0.641060391,0.023656828
139.6503129,0.641076244,0.023656082
139.6611307,0.641092097,0.023655351
139.6719484,0.64110795,0.023654617
139.6827662,0.641123803,0.023653878
